wgt,female,age,educ,inc_q,emp_in,urbanicity,account_fin,account_mob,account,dig_account,borrowed,saved,receive_wages,receive_transfers,receive_pensions,receive_agriculture,merchantpay_dig,pay_utilities,domestic_remittances,anydigpayment,fin2,fin17a,fin17c,fin19,fin20,fin22a,fin22b,fin22d,fin22e,fin22f,fin24,fin24a,fin24b,fin24c,fh1,fh2,fh2a,fin30,fin32,fin37,fin38,fin42,fin45,internet_use,con1,con24
2.233751299,1,26,1,2,1,1,1,0,1,1,1,0,4,1,4,4,0,1,1,1,1,2,2,2,2,2,2,2,2,1,3,1,1,2,2,1,2,1,2,1,2,2,2,0,1,2
3.115103982,2,17,2,3,2,2,0,0,0,0,0,0,4,4,4,4,0,4,2,0,2,2,2,2,1,2,2,2,2,2,2,2,4,1,1,2,1,2,2,2,2,2,6,1,1,1
2.389129202,1,34,2,1,2,1,1,0,1,0,1,0,4,4,4,4,0,2,3,0,1,2,2,2,2,1,2,1,2,1,1,1,2,1,2,2,2,1,2,2,2,2,4,1,1,2
1.094404719,1,45,1,2,2,1,1,0,1,0,1,0,4,4,4,4,0,1,3,1,2,2,2,2,2,2,1,1,2,2,5,1,4,1,2,2,2,1,2,2,2,2,5,0,2,2
0.208721584,1,67,1,1,2,1,1,0,1,0,0,0,4,4,4,4,0,4,2,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,0,1,2
0.858819626,1,48,2,4,1,2,1,0,1,1,0,1,4,4,4,4,0,2,3,0,1,2,1,2,2,2,2,2,2,2,5,2,4,2,2,2,2,1,2,2,2,2,5,1,1,2
0.564559121,1,36,2,4,2,2,1,0,1,1,1,1,4,4,4,4,1,1,1,1,1,2,1,2,2,2,1,2,2,1,1,2,3,2,2,1,2,1,2,2,2,2,5,1,1,1
0.551253524,2,83,1,1,2,1,0,0,0,0,1,0,4,2,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,1,2,1,4,1,2,2,2,2,2,1,2,2,3,0,2,2
0.79362822,2,79,1,1,2,1,0,0,0,0,0,0,4,2,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,7,,2,2,2,2,2,2,2,1,2,2,3,0,2,2
1.608916445,2,61,1,2,1,1,0,0,0,0,1,1,2,4,4,4,0,4,3,0,2,2,1,2,2,2,2,2,2,1,3,1,2,1,2,2,2,2,1,2,2,2,4,0,2,2
0.207204248,1,56,1,1,1,1,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,3,0,1,2
1.140985395,1,43,1,3,2,1,1,0,1,1,0,1,4,4,4,4,0,4,3,0,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1
0.231715976,2,60,1,4,1,1,1,0,1,0,0,0,2,4,4,4,0,2,3,0,2,2,2,2,2,2,2,2,2,2,3,3,4,1,2,2,2,1,1,2,2,2,2,1,2,1
0.468407761,1,72,1,2,2,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,3,0,1,2
0.280030871,1,67,2,4,2,2,1,0,1,0,1,0,4,4,4,4,0,2,3,0,1,2,2,2,2,2,2,2,2,1,7,,1,2,2,2,2,1,2,2,2,2,4,0,1,2
0.862363114,2,78,2,2,2,2,1,0,1,0,1,0,4,4,4,4,0,2,3,0,2,2,2,2,2,2,1,2,2,2,2,1,6,2,2,2,1,1,2,2,2,2,3,0,2,2
0.194914064,2,72,2,5,1,1,1,0,1,0,0,0,4,4,1,2,0,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,1,2,2,1,1,2,0,2,2
1.442094307,2,51,2,3,1,1,1,0,1,0,1,0,2,4,4,4,0,2,3,0,2,2,2,2,2,2,1,2,2,1,5,1,1,2,2,2,2,1,1,2,2,2,4,0,1,2
1.976897063,1,17,1,5,2,2,1,0,1,1,0,0,4,4,4,4,1,4,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,1,1,1
1.148607905,1,34,2,5,2,1,1,0,1,1,1,0,4,4,4,4,0,2,3,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,4,1,1,1
0.183241411,1,78,2,1,2,1,1,0,1,0,0,1,3,4,1,4,0,4,3,1,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,2,1,2,3,0,2,2
0.389822846,1,48,2,1,1,1,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,1,3,1,2,1,2,2,2,2,2,2,2,2,3,0,1,2
0.365746013,1,42,2,3,2,2,1,0,1,1,0,0,1,4,4,4,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,1,1,2,2,2,2,1,1,1
2.969652322,1,17,2,4,2,2,1,0,1,0,0,1,4,4,4,4,1,4,3,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1
1.417335586,2,52,1,1,2,1,1,0,1,0,1,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,1,2,2,2,7,,1,2,2,2,2,2,2,2,2,2,5,0,1,2
1.104707364,1,35,1,5,2,1,1,0,1,0,0,0,4,4,4,4,0,4,3,0,1,2,2,2,2,2,2,2,2,2,4,1,2,2,2,2,2,2,2,2,2,2,4,0,1,2
2.109259153,2,52,1,1,2,1,1,0,1,0,1,0,4,1,4,4,0,2,3,1,2,2,2,2,2,2,2,1,2,1,4,1,1,1,2,2,2,1,2,1,2,2,4,0,2,2
0.646737364,2,84,1,4,2,1,1,0,1,0,1,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,1,5,1,3,2,2,2,2,2,2,2,2,2,3,0,2,2
0.280030871,1,77,2,5,2,2,1,0,1,1,1,1,4,4,1,4,1,2,3,1,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,3,0,1,2
1.367840639,1,60,2,2,2,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,5,2,5,2,2,2,2,2,2,2,2,2,3,0,1,2
0.477467804,2,47,1,5,1,1,1,0,1,0,1,0,2,1,4,2,0,1,1,1,1,2,2,2,2,2,1,1,1,1,3,1,2,2,2,1,1,1,1,1,2,1,2,1,1,1
0.183241411,1,64,1,1,2,2,0,0,0,0,0,0,4,4,4,4,0,2,3,0,2,2,2,2,2,2,2,2,2,2,5,1,1,2,2,2,2,1,2,2,2,2,4,0,1,2
1.105748889,1,40,2,3,1,1,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,1,4,1,4,1,2,2,2,2,2,2,2,2,4,0,1,2
1.625991829,1,37,2,5,1,1,1,0,1,1,1,1,1,4,4,4,1,1,3,1,1,1,2,2,2,2,2,2,2,1,2,2,4,2,2,2,2,1,1,2,2,2,4,1,1,1
1.817686083,1,54,2,3,2,1,1,0,1,0,1,1,4,1,4,2,0,4,2,1,2,1,2,2,2,1,1,2,1,1,2,1,1,1,2,1,2,2,2,1,2,1,3,0,1,2
0.224264475,2,72,1,1,2,1,1,0,1,0,0,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,2,1,4,2,2,2,2,2,2,2,2,2,1,0,1,2
1.37950699,1,54,1,1,2,1,1,0,1,0,1,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,1,2,1,7,,5,2,2,2,2,2,2,2,2,2,4,0,1,2
0.183241411,1,47,2,5,2,1,1,0,1,1,1,1,4,4,4,4,0,4,3,0,1,1,2,2,2,2,2,2,2,1,5,2,4,2,2,2,2,2,2,2,2,2,4,1,1,1
1.217271498,2,64,2,3,1,2,1,0,1,0,1,0,2,1,4,4,0,4,3,1,2,2,2,2,2,2,1,2,2,1,2,1,1,1,2,2,2,2,1,1,2,2,4,0,1,2
3.115103982,2,15,1,1,2,2,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,1,1,1
3.115103982,2,64,1,1,2,1,1,0,1,0,0,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,7,,1,2,2,2,2,2,2,2,2,2,1,0,2,2
0.737222149,1,63,1,5,1,2,1,0,1,0,1,1,4,4,4,4,0,4,3,0,1,1,2,2,2,2,2,2,2,1,4,1,1,2,2,2,2,2,2,2,2,2,3,0,1,2
1.838950646,2,20,2,4,2,1,1,0,1,1,1,1,1,4,4,4,1,4,3,1,1,1,1,1,2,1,1,2,2,1,1,2,1,2,2,2,1,2,1,2,2,2,4,1,1,1
0.787011661,2,66,2,1,1,1,1,0,1,1,1,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,1,1,2,1,2,2,5,1,2,2,2,2,2,2,2,2,5,0,1,2
0.348570656,2,74,1,1,2,1,1,0,1,0,0,1,4,4,4,4,0,2,3,0,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,3,0,1,2
0.963399398,1,21,2,1,2,1,1,0,1,1,1,0,4,4,4,4,0,4,2,1,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,5,1,1,1
1.101803463,2,39,2,3,1,1,1,0,1,1,1,0,1,1,4,4,0,4,3,1,1,2,2,2,1,2,2,2,2,1,3,2,1,1,2,2,1,2,1,1,2,2,4,1,1,2
0.721047153,2,52,1,5,1,1,1,0,1,0,1,0,2,1,4,2,0,4,3,1,2,2,2,2,2,2,2,2,2,1,3,1,4,2,2,2,2,2,1,1,2,1,3,0,1,2
0.819690569,2,74,1,2,1,2,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,9,,2,2,2,2,1,2,2,2,2,2,1,0,2,2
0.78693274,2,66,1,4,2,2,1,0,1,0,0,1,1,4,4,4,0,4,1,1,1,1,2,2,2,2,2,2,2,2,2,2,4,2,2,1,1,2,1,2,2,2,4,0,1,2
2.247455179,2,25,3,5,2,1,1,1,1,1,0,1,4,4,4,4,1,4,3,1,1,1,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,1,1,1
0.92819709,1,26,2,3,1,1,1,0,1,1,1,1,1,4,4,4,0,1,3,1,1,1,2,2,2,2,2,1,2,1,5,1,4,2,2,2,2,1,1,2,2,2,4,1,1,1
2.255818721,1,15,1,2,2,1,1,0,1,0,0,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,7,,1,2,2,2,2,2,2,2,2,2,5,0,2,2
1.364109683,1,62,2,3,1,1,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,2,2,2,2,1,2,2,2,1,7,,2,1,2,2,2,2,2,2,2,2,4,0,1,2
0.876200256,1,50,2,5,1,1,1,0,1,0,0,1,4,4,4,4,0,2,3,0,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,5,1,1,2
0.855479162,2,64,1,5,1,1,0,0,0,0,1,0,2,4,4,4,0,2,3,0,2,2,2,2,2,2,2,2,2,1,4,2,2,1,2,2,2,1,1,2,2,2,4,0,2,2
1.03550702,1,35,2,4,2,1,0,0,0,0,1,1,4,4,4,4,0,2,3,0,2,2,2,2,2,1,2,2,2,1,3,2,2,2,2,2,2,1,2,2,2,2,1,0,1,2
1.982319542,1,32,2,1,1,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,6,1,4,1,2,2,2,2,2,2,2,2,3,0,1,2
1.720701087,1,15,2,3,2,2,0,0,0,0,1,1,4,3,4,4,0,2,3,0,2,1,1,2,2,2,1,2,2,2,2,1,4,2,2,2,2,1,2,1,2,2,4,0,2,2
0.50937454,2,76,1,1,2,1,1,0,1,0,0,0,4,1,4,4,0,2,3,1,2,2,2,2,2,2,2,2,2,2,7,,3,1,2,2,2,1,2,1,2,2,3,0,1,2
0.373782783,1,75,2,4,2,2,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,8,,5,2,2,2,2,2,2,2,2,2,7,0,2,2
1.37450114,2,18,2,5,1,1,1,0,1,1,1,1,4,4,4,4,0,4,3,0,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,5,1,1,1
0.416087983,1,55,1,1,2,1,0,0,0,0,1,1,4,4,4,2,0,2,3,0,2,2,1,2,2,2,1,2,2,1,5,1,3,2,2,2,2,1,2,2,2,1,3,0,1,2
0.183241411,1,76,2,5,1,1,1,0,1,0,0,0,4,4,1,4,0,2,3,1,2,2,2,2,2,2,2,2,2,2,9,,1,2,2,2,2,1,2,2,1,2,4,0,1,2
2.290585803,1,40,2,1,2,1,1,0,1,0,0,0,1,4,4,4,0,4,3,1,1,2,2,2,2,2,2,2,2,2,5,2,3,2,2,2,2,2,1,2,2,2,4,1,1,1
1.423765493,1,31,2,3,2,1,1,0,1,0,1,0,3,4,4,4,0,2,3,0,1,2,2,2,2,1,2,2,2,1,5,1,1,2,2,2,2,1,1,2,2,2,3,1,1,1
2.460584222,2,26,2,2,1,1,1,0,1,0,1,0,4,1,4,1,0,2,1,1,2,2,2,2,2,2,1,2,2,1,3,1,4,2,1,1,1,1,2,1,2,1,2,1,2,1
1.124177154,1,48,1,3,2,2,0,0,0,0,1,0,4,4,4,4,0,2,3,0,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,4,0,1,2
0.183241411,1,18,2,5,2,2,1,0,1,0,0,0,4,4,4,4,0,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,1,1,2,2,2,2,3,1,2,1
2.329092191,2,32,1,3,1,1,1,0,1,0,0,0,1,4,4,4,0,4,3,1,1,2,2,2,2,2,2,2,2,2,3,1,2,1,2,2,2,2,1,2,2,2,4,0,2,2
0.949999037,2,17,2,5,2,1,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,5,1,1,1
0.183241411,2,67,2,5,2,1,1,0,1,1,0,0,4,4,4,2,1,2,3,1,1,2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,1,1,2,2,2,1,3,0,1,2
0.776910168,2,24,2,5,1,2,1,1,1,1,0,1,1,4,4,4,1,4,1,1,1,1,2,1,2,2,2,2,2,2,1,2,4,2,2,1,1,2,1,2,2,2,4,1,1,1
0.183241411,1,63,1,2,2,1,1,0,1,0,0,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,5,1,2,2,2,2,2,2,2,2,2,2,1,0,1,2
0.46054674,2,68,2,4,2,1,1,0,1,0,0,0,4,4,4,4,0,4,3,0,1,2,2,2,2,2,2,2,2,2,5,1,1,2,2,2,2,2,2,2,2,2,3,0,1,2
0.638524074,2,75,1,4,2,2,1,0,1,0,0,0,1,4,1,4,0,4,3,1,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,1,2,1,2,3,0,1,2
0.210378508,1,65,1,1,2,1,1,0,1,0,1,0,4,3,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,1,1,2,3,1,2,2,2,2,2,1,2,2,3,0,1,2
0.777265687,2,65,2,5,2,2,1,0,1,1,1,0,2,4,4,4,1,4,3,0,1,2,2,2,2,2,2,2,2,1,6,2,2,2,2,2,2,2,1,2,2,2,4,1,1,1
0.585731563,2,76,2,1,2,1,1,0,1,0,0,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,5,1,4,2,2,2,2,2,2,2,2,2,1,0,2,2
0.803536402,2,18,2,5,1,2,1,1,1,1,0,1,1,4,4,1,1,1,3,1,1,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,1,2,2,1,2,1,1,1
0.183241411,1,85,2,2,2,2,1,0,1,0,0,1,1,4,1,4,0,4,3,1,2,1,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,1,2,1,2,3,0,2,2
1.375483231,1,38,2,3,1,1,1,0,1,1,1,0,2,4,4,4,0,4,2,0,1,2,2,2,2,1,1,2,2,1,4,1,1,2,2,1,2,2,1,2,2,2,4,0,1,2
0.776910168,2,22,2,5,2,2,1,0,1,1,1,1,4,4,4,4,1,2,3,1,2,1,2,2,2,1,2,2,2,2,1,2,3,2,2,2,2,1,2,2,2,2,6,1,1,1
0.790152245,2,20,2,5,1,2,1,0,1,0,1,0,2,4,4,4,0,2,3,0,2,2,2,2,2,2,2,2,2,1,3,1,1,2,2,2,2,1,1,2,2,2,4,1,1,1
2.309863106,1,32,2,1,2,1,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,1,2,2,7,,2,2,2,2,2,2,2,2,2,2,5,0,1,2
0.20417014,1,17,2,4,2,1,1,0,1,0,0,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,2,1,5,1,2,2,2,2,2,2,2,2,5,1,2,1
0.183241411,1,62,2,5,2,1,1,0,1,0,1,1,1,4,1,4,0,1,1,1,2,2,1,2,2,1,1,2,1,1,3,1,1,2,1,1,2,1,1,2,1,2,5,0,1,2
0.183241411,1,52,2,2,2,1,1,0,1,0,1,1,4,4,4,4,0,4,3,0,2,2,1,2,2,1,1,1,2,1,7,,1,1,2,2,2,2,2,2,2,2,4,0,1,2
0.732208028,1,28,1,1,2,2,1,0,1,0,0,1,4,1,4,4,0,2,3,1,2,1,2,2,2,2,2,2,2,2,7,,1,1,2,2,2,1,2,1,2,2,4,0,1,2
2.301175589,1,32,2,4,2,1,1,0,1,0,1,0,4,1,4,4,0,4,3,1,2,2,2,2,2,1,2,2,2,1,4,1,3,1,2,2,2,2,2,1,2,2,4,0,2,2
0.675179679,1,42,1,3,2,1,1,0,1,0,1,0,4,1,4,4,0,4,3,1,2,2,2,2,2,2,2,1,2,2,7,,5,2,2,2,2,2,2,1,2,2,3,0,2,2
0.39183368,1,44,2,3,2,2,1,0,1,0,1,1,4,4,4,4,0,4,3,0,2,2,1,2,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,4,1,1,2
0.573875901,2,63,2,1,1,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,0,1,2
1.070267521,1,69,2,1,1,1,1,0,1,0,0,1,4,1,4,4,0,3,1,1,2,2,1,2,2,2,2,2,2,2,2,2,4,1,1,2,2,1,2,1,2,2,3,0,2,2
1.062724422,1,51,2,5,1,1,1,0,1,0,1,1,4,3,4,2,0,4,3,0,2,2,1,2,2,1,2,2,1,2,4,1,2,2,2,2,2,2,2,1,2,1,4,0,2,2
0.666605183,1,42,1,4,1,2,1,0,1,0,0,0,2,4,4,4,0,4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,4,0,1,2
3.115103982,2,16,2,5,1,2,0,1,1,1,1,1,4,4,4,4,1,2,3,1,2,1,2,2,2,2,1,2,2,2,6,2,2,2,2,2,2,1,2,2,2,2,5,1,1,1
0.183241411,1,46,2,3,1,1,1,0,1,0,1,1,2,1,4,4,0,1,2,1,2,1,1,2,2,2,1,1,2,1,2,1,4,2,2,1,2,1,1,1,2,2,3,0,1,2
0.751181387,1,67,1,3,1,2,1,0,1,0,0,1,4,4,4,2,0,4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,6,0,1,2
0.493160958,2,64,2,4,1,1,0,0,0,0,0,0,4,4,4,4,0,3,3,0,2,2,2,2,2,2,2,2,2,2,7,,2,2,2,2,2,1,2,2,2,2,3,0,1,2
0.685972691,1,50,1,4,1,1,1,0,1,1,1,1,3,4,4,4,0,4,2,0,1,1,1,2,2,2,2,2,2,1,5,2,4,1,1,2,1,2,1,2,2,2,1,0,1,2
0.943294355,2,53,2,2,1,1,1,1,1,1,1,1,2,4,4,4,1,2,3,1,1,1,1,2,2,2,2,2,2,2,6,1,3,1,2,2,1,1,1,2,2,2,4,0,1,2
0.320005392,2,69,2,5,2,1,1,0,1,0,1,1,4,4,4,4,0,4,2,0,2,1,2,2,2,2,1,1,2,1,7,,5,2,2,1,2,2,2,2,2,2,4,0,2,2
1.699624949,2,42,2,4,1,2,0,0,0,0,0,0,4,4,4,4,0,3,3,0,2,2,2,2,2,2,2,2,2,2,4,1,1,2,2,2,2,1,2,2,2,2,2,0,1,2
0.343324332,1,51,2,2,1,1,1,0,1,0,1,0,4,4,4,4,0,4,3,0,1,2,2,2,2,2,2,1,2,2,3,3,4,2,2,2,1,2,2,2,2,2,5,0,1,2
0.409112272,1,41,2,3,1,1,1,0,1,0,1,1,1,4,4,4,0,1,3,1,1,2,1,2,2,2,1,1,1,1,5,1,1,1,2,2,2,1,1,2,2,2,4,1,1,1
1.534117059,1,25,2,3,2,1,1,0,1,1,0,1,4,4,4,4,0,4,3,0,1,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,3,1,1,1
0.594567033,1,40,2,5,1,2,1,0,1,1,1,1,1,4,4,4,1,1,3,1,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,4,1,1,1
0.614528705,1,56,1,3,1,1,0,0,0,0,1,0,4,4,4,4,0,3,3,0,2,2,2,2,2,2,2,2,1,1,4,1,6,1,2,2,2,1,2,2,2,2,6,0,1,2
0.285783889,1,65,1,1,2,1,1,0,1,0,0,0,2,2,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,7,,1,2,2,2,2,2,1,1,2,2,8,0,2,2
0.406497957,1,43,2,5,2,1,1,0,1,1,0,1,4,4,3,4,0,2,1,1,1,2,2,1,2,2,2,2,2,2,5,3,6,2,2,1,1,1,2,2,1,2,4,1,1,1
0.646737364,2,73,2,5,2,1,1,0,1,0,0,0,4,4,1,4,0,4,2,1,1,2,2,2,2,2,2,2,2,2,1,2,4,2,1,2,1,2,2,2,1,2,3,0,1,2
1.092923726,2,30,2,5,1,2,1,0,1,1,0,1,3,4,4,4,0,4,3,0,1,1,2,2,2,2,2,2,2,2,3,1,4,2,2,2,2,2,1,2,2,2,2,1,1,2
0.814369534,1,50,2,5,2,2,1,0,1,0,0,0,4,4,4,4,0,4,3,0,2,2,2,1,2,2,2,2,2,2,5,1,2,2,2,2,2,2,2,2,2,2,3,1,1,1
0.988356285,1,54,2,1,1,1,1,0,1,1,1,0,4,4,4,4,0,2,1,1,1,2,2,1,2,2,2,2,2,1,3,1,1,2,1,2,2,1,2,2,2,2,5,0,1,2
0.464580194,1,86,1,5,2,2,1,0,1,0,0,0,4,4,4,4,0,4,3,0,1,2,2,2,2,2,2,2,2,2,8,,5,2,2,2,2,2,2,2,2,2,1,0,2,2
0.937798111,2,43,2,2,1,1,1,0,1,1,0,0,1,4,1,2,0,1,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,2,1,1,2,1,1,4,1,1,1
1.73769555,2,61,1,1,2,1,1,0,1,0,1,0,4,4,4,2,0,2,2,0,1,2,2,2,2,2,2,2,2,1,8,,1,2,2,1,2,1,2,2,2,1,4,0,1,2
0.88844639,1,35,2,5,1,1,1,0,1,1,0,0,1,4,4,4,1,4,3,1,1,2,2,2,2,2,2,2,2,2,4,2,1,2,2,2,2,2,1,2,2,2,4,1,1,1
2.019858096,1,54,2,1,1,1,1,0,1,0,1,0,4,4,4,2,0,2,3,0,2,2,2,2,2,2,1,1,2,1,2,1,1,1,2,2,2,1,2,2,2,1,4,0,1,2
2.320865934,1,40,1,1,1,2,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,3,1,2,1,2,2,2,2,2,2,2,2,4,0,2,2
1.658809587,2,23,2,4,1,2,1,0,1,1,1,1,2,4,4,4,0,1,3,1,1,1,2,2,2,2,2,2,1,2,2,1,3,2,2,2,2,1,1,2,2,2,4,1,1,1
0.427736834,1,17,2,4,2,2,1,0,1,1,0,1,4,4,4,4,1,4,1,1,1,1,2,2,2,2,2,2,2,2,5,2,1,2,1,2,1,2,2,2,2,2,5,1,1,1
0.458680223,1,70,2,3,2,2,1,0,1,0,1,0,4,4,4,4,0,4,,0,2,2,2,2,2,2,2,2,2,1,7,,6,2,3,2,2,2,2,2,2,2,1,0,2,2
0.371684253,1,69,2,3,2,2,1,0,1,0,1,1,1,4,1,4,0,4,1,1,1,2,2,2,2,2,2,2,2,1,2,3,6,2,1,2,1,2,1,2,1,2,8,1,1,1
1.0101164,1,52,1,2,1,1,1,0,1,0,1,1,2,4,4,4,0,1,2,1,2,2,1,2,2,2,1,2,2,1,2,2,4,1,2,1,1,1,1,2,2,2,4,0,1,2
0.924706092,1,27,2,4,2,1,1,0,1,0,0,0,4,4,4,4,0,4,3,0,2,2,2,1,2,2,2,2,2,2,2,1,4,2,2,2,2,2,2,2,2,2,4,0,1,2
0.425119814,2,24,2,1,2,1,1,1,1,1,1,1,4,4,4,4,1,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,3,2,1,1,1,1,2,2,2,2,4,1,1,1
0.931314917,2,47,2,5,1,2,1,0,1,1,1,0,4,4,4,4,0,2,1,1,1,2,2,2,2,2,1,2,2,1,4,2,1,2,1,1,1,1,2,2,2,2,8,1,1,1
0.208721584,1,75,1,1,1,1,1,0,1,0,0,0,2,1,4,4,0,4,3,1,2,2,2,2,2,2,2,2,2,2,7,,1,1,2,2,2,2,1,1,2,2,7,0,2,2
1.553820335,2,20,2,2,1,1,1,0,1,0,0,0,2,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,6,1,1,2,2,2,2,2,1,2,2,2,5,1,1,1
0.628804288,2,60,2,3,2,2,1,0,1,0,0,0,4,4,4,4,0,4,2,0,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,3,0,1,2
1.817686083,1,52,1,3,2,1,1,0,1,0,1,0,4,4,4,4,0,2,3,0,2,2,2,2,2,2,2,2,2,1,7,,1,2,2,2,2,1,2,2,2,2,3,0,1,2
0.307355282,1,34,2,1,1,1,1,0,1,0,1,1,4,4,4,4,0,1,3,1,2,1,2,2,2,1,2,2,2,1,2,1,1,2,2,2,1,1,2,2,2,2,5,0,1,2
0.277247478,1,32,1,3,2,1,1,0,1,1,1,0,4,4,4,4,0,4,3,0,1,2,2,2,2,2,1,2,2,1,3,3,2,1,2,2,2,2,2,2,2,2,6,0,1,2
0.359434269,2,43,2,2,1,2,1,0,1,1,1,1,1,1,4,4,1,4,3,1,1,1,2,2,1,2,2,2,2,1,5,1,1,2,2,2,2,2,1,1,2,2,3,1,1,1
1.249281232,1,48,2,3,2,1,1,0,1,0,1,0,4,4,4,4,0,4,2,0,2,2,2,2,2,2,2,2,2,1,2,2,4,2,2,1,2,2,2,2,2,2,1,0,1,2
1.576078867,2,16,2,4,2,1,0,0,0,0,0,1,4,4,4,4,0,4,3,0,2,1,3,2,2,2,2,2,2,2,1,1,4,2,2,2,2,2,2,2,2,2,3,1,2,1
0.34196016,1,60,1,5,1,1,1,0,1,1,0,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,7,,2,2,2,2,2,2,2,2,2,2,4,0,1,2
0.9148121,2,50,2,1,2,1,1,0,1,1,1,0,4,4,4,4,0,2,3,0,1,2,2,2,2,2,1,1,2,1,5,1,4,2,2,2,2,1,2,2,2,2,4,0,1,2
