"year","economy","economycode","regionwb","pop_adult","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity","account_fin","account_mob","account","dig_account","borrowed","saved","receive_wages","receive_transfers","receive_pensions","receive_agriculture","merchantpay_dig","pay_utilities","domestic_remittances","anydigpayment","fin2","fin3","fin4","fin5","fin6","fin8","fin9a","fin9b","fin10","fin17a","fin17c","fin18","fin19","fin20","fin22a","fin22b","fin22d","fin22e","fin22f","fin23","fin24","fin24a","fin24b","fin24c","fin25e1","fin25e2","fin25e4","fin26a","fin26b","fh1","fh2","fh2a","fin30","fin32","fin37","fin38","fin42","fin45","internet_use","con1","con9","con11","con12","con14","con17","con18","con20","con21","con23","con24","con25"
2024,"Sri Lanka","LKA","South Asia",17109247,180171463,0.812995914607843,1,39,2,5,1,2,1,0,1,1,1,0,1,4,4,4,0,1,1,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,3,2,4,2,1,2,4,1,2,2,1,2,1,1,2,2,2,4,1,1,1,1,1,1,1,1,2,2,2,1,2
2024,"Sri Lanka","LKA","South Asia",17109247,155056646,0.454703227527329,1,56,1,2,2,1,1,0,1,0,1,0,4,3,4,4,0,4,3,0,2,2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,7,1,3,2,2,2,6,2,2,2,2,2,2,2,1,2,2,3,0,1,2,1,2,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,184446224,1.0003612929518,1,54,2,5,2,2,1,0,1,0,0,0,4,4,4,4,0,4,3,0,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,3,0,1,2,1,1,1,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,182446439,0.44263654088034,2,24,2,4,1,2,1,0,1,1,0,0,4,4,4,2,0,4,3,0,1,1,1,1,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,2,2,2,4,2,2,2,2,2,2,2,2,2,1,4,1,1,1,2,1,1,1,1,2,2,2,1,1
2024,"Sri Lanka","LKA","South Asia",17109247,162639666,0.287753146101438,2,73,1,5,2,2,1,0,1,0,0,1,4,4,1,4,0,4,3,1,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,6,2,2,2,4,2,2,2,2,2,2,2,2,1,2,4,0,1,2,1,2,2,3,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,187230625,0.183241410734857,1,65,1,1,2,2,1,0,1,0,0,0,4,4,4,4,0,1,3,1,2,2,1,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,1,1,2,2,2,4,2,2,2,2,2,1,2,2,2,2,4,0,2,2,1,1,2,2,2,2,2,2,3,8
2024,"Sri Lanka","LKA","South Asia",17109247,202414647,0.512080548204346,1,24,3,1,2,2,1,0,1,0,1,0,4,4,4,4,0,1,3,1,2,2,2,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,5,1,1,2,2,2,4,2,2,2,2,2,1,2,2,2,2,4,0,2,2,1,1,1,1,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,120701225,0.531775891105351,1,42,1,1,2,1,1,0,1,0,1,0,4,4,4,4,0,2,3,0,2,2,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,4,2,2,2,2,2,1,2,2,2,2,4,0,1,1,1,1,1,2,1,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,210007439,0.321503735389942,1,20,2,1,2,1,1,0,1,0,0,0,4,4,4,4,0,2,3,0,1,2,2,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,2,2,4,2,2,2,2,1,1,2,2,2,2,4,0,1,1,2,1,1,1,1,1,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,145791145,1.37950698963725,1,49,1,1,1,1,0,0,0,0,0,1,4,4,4,4,0,4,3,0,2,2,2,4,4,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,7,2,4,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,0,1,2,1,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,145032164,1.07262074846873,1,61,1,1,1,1,1,0,1,0,0,0,4,4,4,2,0,4,3,0,2,2,2,4,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,2,2,4,2,2,2,2,2,2,2,2,2,1,2,0,2,2,2,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,151983593,0.548859558504555,1,76,1,4,2,1,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,7,1,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,7,0,1,2,2,2,2,8,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,162575613,0.609497369657647,1,36,1,2,2,1,1,0,1,1,1,0,4,1,4,4,0,4,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,5,1,4,2,2,2,4,2,1,2,2,2,2,2,1,2,2,3,0,1,1,1,2,2,3,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,180245709,3.07542184605038,2,28,2,4,1,1,0,0,0,0,1,1,4,4,4,4,0,4,3,0,2,2,2,4,4,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,4,2,2,2,2,1,2,2,2,2,2,4,1,1,2,1,1,1,1,2,2,2,2,1,2
2024,"Sri Lanka","LKA","South Asia",17109247,205605538,1.10990058054517,1,53,1,5,2,2,1,0,1,0,1,0,4,4,4,4,0,4,3,0,1,2,1,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,1,1,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,0,1,2,2,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,187338342,1.20604058021758,2,53,2,5,1,1,1,0,1,0,1,1,4,4,4,1,0,4,3,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,1,2,5,2,2,2,2,2,4,2,2,2,2,1,2,2,2,2,1,2,0,1,2,2,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,118026626,0.469993764024102,2,60,2,1,2,2,1,0,1,0,0,0,4,2,4,4,0,4,3,0,2,2,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,1,1,2,2,2,4,2,2,2,2,2,2,2,1,2,2,3,0,1,2,1,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,137676244,0.97385683240717,1,33,2,5,1,2,1,0,1,1,1,0,2,4,4,4,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,5,2,1,2,1,1,4,2,2,2,1,1,1,1,2,2,2,4,1,1,1,2,1,1,1,1,2,2,2,1,1
2024,"Sri Lanka","LKA","South Asia",17109247,198521870,1.3316271872896,1,31,2,5,2,1,1,0,1,1,1,1,4,4,4,4,1,2,3,1,1,2,1,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,5,2,3,2,2,1,4,2,2,2,2,2,1,2,2,2,2,3,0,1,1,2,1,1,2,1,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,186567458,2.13830122688307,2,61,1,2,1,1,1,0,1,0,0,0,4,4,4,2,0,2,3,0,2,2,2,4,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,7,1,4,1,2,2,4,2,2,2,2,2,1,2,2,2,1,6,0,2,2,1,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,138140873,1.13308329943584,2,37,2,3,1,2,1,0,1,0,1,1,4,4,4,4,0,2,3,0,2,2,1,3,3,1,2,1,2,2,2,1,2,2,2,1,2,2,1,2,5,1,1,2,2,2,4,2,2,2,2,2,1,2,2,2,2,1,0,1,2,1,1,1,1,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,133109674,0.19627338958664,1,70,1,4,2,2,1,0,1,0,0,0,4,1,4,2,0,3,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,7,2,2,2,2,2,1,2,1,2,1,3,0,2,2,2,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,162183552,0.183241410734857,2,80,2,4,2,2,1,0,1,0,1,0,3,4,4,4,0,1,1,1,1,2,2,4,5,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,2,2,2,2,4,1,2,2,1,2,1,1,2,2,2,3,0,1,2,2,2,2,2,1,2,1,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,114119682,0.565288763814384,1,66,1,2,2,1,1,0,1,0,1,0,4,1,4,4,0,4,3,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,7,1,4,2,2,2,4,2,2,2,2,2,2,2,1,2,2,1,0,1,2,2,1,2,8,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,144878915,1.45736703567998,1,56,1,2,2,2,1,0,1,0,0,0,4,1,4,4,0,4,3,1,2,2,1,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,4,2,2,2,2,2,2,2,1,2,2,4,0,2,2,1,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,165145442,1.17550623431182,1,22,2,5,1,2,1,0,1,1,1,1,1,4,4,4,1,1,3,1,1,1,1,2,1,1,1,1,2,1,2,1,1,2,2,1,2,2,2,2,1,2,4,1,1,1,4,1,1,2,2,2,1,1,2,2,2,3,1,1,1,2,1,1,1,1,2,2,2,1,2
2024,"Sri Lanka","LKA","South Asia",17109247,186830939,0.843460770479532,2,54,1,5,1,1,0,0,0,0,0,0,4,4,4,4,0,2,3,0,2,2,2,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,2,2,2,2,2,1,2,2,2,2,4,0,2,2,1,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,200698008,0.696870291514489,1,68,1,3,2,1,1,0,1,0,0,0,4,3,3,4,0,4,2,0,1,2,1,4,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,4,2,2,2,1,2,2,2,1,1,2,5,0,1,2,1,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,138585050,0.436189080645605,1,48,2,5,1,1,1,0,1,0,0,1,4,4,4,2,0,2,2,0,1,2,2,2,3,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,4,2,2,2,4,2,2,1,2,2,1,2,2,2,1,2,1,1,1,1,1,1,1,2,2,2,2,2,1
2024,"Sri Lanka","LKA","South Asia",17109247,182691639,0.661154179403128,2,52,1,4,1,1,0,0,0,0,1,1,4,4,4,2,0,2,3,0,2,2,2,3,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,4,2,2,2,2,2,4,2,2,2,2,2,1,2,2,2,1,4,0,2,2,1,1,2,3,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,193338715,1.22091614447489,1,40,2,4,2,2,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,2,2,4,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,4,2,2,2,2,1,2,2,2,2,2,5,0,1,2,2,1,1,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,111314904,1.34113850565117,2,21,2,2,2,1,1,0,1,1,0,1,4,4,4,4,1,4,1,1,1,1,2,3,3,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,1,2,1,4,1,1,1,1,2,2,2,2,2,2,5,1,1,1,1,1,1,4,1,2,2,2,1,1
2024,"Sri Lanka","LKA","South Asia",17109247,119182899,0.183241410734857,1,73,2,2,2,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,4,2,2,2,2,2,2,2,2,2,2,1,0,1,2,1,2,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,161464599,2.23375129928425,1,26,1,2,2,1,1,0,1,0,0,0,4,4,4,4,0,1,3,1,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,1,1,2,2,2,4,2,2,2,2,2,1,2,2,2,2,5,0,1,1,1,1,2,1,1,1,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,147629070,0.416087982991322,1,64,1,1,2,1,1,0,1,0,1,0,4,1,4,2,0,2,3,1,2,2,2,4,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,5,2,2,2,1,2,2,2,2,2,1,2,1,2,1,3,0,2,2,2,1,2,1,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,202637708,0.270666627585456,1,59,1,4,2,1,1,0,1,0,1,0,4,1,4,4,0,4,3,1,1,2,1,2,2,2,1,1,2,2,2,2,2,2,2,1,1,2,1,2,2,1,5,2,2,2,4,2,2,2,2,2,2,2,1,2,2,3,0,1,2,2,2,2,1,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,194598767,2.31762196729672,2,48,1,2,1,1,1,0,1,1,1,1,2,4,4,4,0,2,1,1,1,1,1,4,3,1,2,1,2,1,1,2,2,2,2,1,2,2,1,2,5,1,1,1,2,2,4,1,2,2,1,1,1,1,2,2,2,4,0,2,2,1,1,2,1,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,124189762,0.676820898822883,1,45,3,5,1,1,1,0,1,0,0,0,1,4,4,4,0,1,3,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,2,2,4,2,2,2,2,2,1,1,2,2,2,7,1,1,1,1,1,1,1,1,2,2,2,1,2
2024,"Sri Lanka","LKA","South Asia",17109247,173067769,2.49959210727084,2,39,2,3,1,1,1,0,1,0,1,1,2,1,4,4,0,4,3,1,2,2,2,3,3,1,2,2,2,1,2,2,2,2,2,2,1,2,1,1,4,2,1,1,2,2,4,2,2,2,2,2,2,1,1,2,2,1,0,1,2,2,1,1,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,143425416,0.456706767499679,2,18,2,2,1,2,1,0,1,1,0,1,2,1,4,4,1,1,3,1,1,1,2,3,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,3,2,2,1,4,2,2,2,2,2,1,1,1,2,2,4,1,1,1,2,1,1,1,1,1,2,2,1,2
2024,"Sri Lanka","LKA","South Asia",17109247,113263018,1.24434556487091,1,44,2,5,1,1,1,0,1,1,1,0,1,4,4,4,0,2,2,1,1,1,2,3,3,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,3,1,1,2,2,2,4,2,2,2,1,2,1,1,2,2,2,1,0,1,1,1,1,1,1,1,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,141782327,1.26092067998424,2,28,2,5,1,1,1,0,1,1,1,1,1,4,4,4,0,4,1,1,1,1,1,2,1,1,1,1,2,1,2,2,2,2,1,2,2,1,1,2,5,1,4,2,2,2,4,2,1,1,1,1,2,1,2,2,2,5,1,1,2,1,1,1,1,1,2,2,2,1,2
2024,"Sri Lanka","LKA","South Asia",17109247,168871457,1.67277967540606,2,37,1,4,1,2,1,0,1,0,1,0,1,4,4,4,0,2,1,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,1,1,2,1,2,1,1,4,2,2,2,4,2,1,2,1,2,1,1,2,2,2,5,0,1,2,1,1,1,1,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,195142919,1.48557813362507,1,38,2,4,1,2,1,0,1,0,1,0,4,4,4,4,0,4,2,0,1,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,5,2,2,2,1,2,2,2,2,2,2,3,1,1,1,2,1,1,1,1,2,2,2,1,2
2024,"Sri Lanka","LKA","South Asia",17109247,168553608,0.677632527928831,1,73,1,3,2,1,1,0,1,0,0,0,4,4,4,4,0,4,3,0,2,2,1,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,2,1,2,2,2,6,2,2,2,2,2,2,2,2,2,2,3,0,2,2,2,4,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,202845403,1.14775180138667,2,58,2,2,1,2,1,0,1,0,0,0,4,1,4,4,0,2,3,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,4,2,2,2,4,2,2,2,2,2,1,2,1,2,2,2,0,2,2,1,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,150546871,1.15575619422417,1,56,2,1,2,2,0,0,0,0,1,0,4,4,4,4,0,2,3,0,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,4,2,4,1,2,2,4,2,2,2,2,2,1,2,2,2,2,1,0,2,2,1,2,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,180482230,0.587727764080091,1,64,1,2,2,1,1,0,1,0,0,1,4,3,4,4,0,2,3,0,2,2,1,4,4,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,7,2,3,2,2,2,4,2,2,2,2,2,1,2,1,2,2,5,0,2,2,1,2,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,120369477,0.523397126714692,1,30,2,5,2,2,1,0,1,1,0,1,4,4,4,4,0,1,3,0,1,1,2,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,4,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1
2024,"Sri Lanka","LKA","South Asia",17109247,210431327,0.957398109399797,2,41,2,3,1,2,1,0,1,0,1,0,2,4,4,4,0,2,3,0,1,2,1,3,3,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,4,1,1,2,2,2,5,2,2,2,2,2,1,1,2,2,2,4,0,1,2,1,1,1,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,182037298,0.900380475604831,1,38,2,2,2,1,1,0,1,0,0,0,4,4,4,4,0,2,3,0,2,2,2,4,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,4,2,2,2,2,2,1,2,2,2,2,4,1,1,1,1,7,1,2,1,2,2,2,2,1
2024,"Sri Lanka","LKA","South Asia",17109247,184840245,3.11510398249258,1,33,2,1,2,1,1,0,1,0,0,0,4,4,4,2,0,4,3,0,2,2,2,3,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,1,2,2,4,2,2,2,2,2,2,2,2,2,1,6,0,1,2,1,1,1,1,1,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,173276243,1.99744078093439,1,30,2,5,2,1,1,0,1,0,1,1,4,4,4,4,0,2,3,0,2,2,2,3,3,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,5,1,3,2,2,2,1,2,2,2,2,2,1,2,2,2,2,4,0,1,2,2,1,1,1,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,208853922,1.08644553769601,1,42,2,4,2,2,1,0,1,0,1,1,4,4,4,4,0,1,1,1,1,2,2,4,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,2,2,1,2,2,1,2,2,2,2,4,1,1,1,1,1,1,2,1,2,2,2,1,2
2024,"Sri Lanka","LKA","South Asia",17109247,165413020,0.183241410734857,1,49,2,4,2,1,1,0,1,0,1,0,4,2,4,4,0,2,3,0,2,2,2,3,3,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,1,4,2,2,2,4,2,2,2,2,2,1,2,1,2,2,4,0,1,2,2,1,1,1,1,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,197745091,1.02363979983653,1,19,2,5,2,1,1,0,1,0,1,1,4,2,4,4,1,4,3,1,2,2,2,3,3,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,4,1,1,2,2,2,2,2,1,2,2,5,1,1,1,2,1,1,1,1,1,2,2,1,1
2024,"Sri Lanka","LKA","South Asia",17109247,138480531,0.186114830051283,1,69,1,4,1,2,1,0,1,0,1,0,4,4,1,4,0,2,3,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,5,1,4,2,2,2,4,2,2,2,2,2,1,2,2,1,2,4,0,2,2,1,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,145521661,0.232290097171496,1,77,1,4,2,2,1,0,1,0,1,0,4,1,4,4,0,4,3,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,2,4,2,2,2,2,2,2,2,1,2,2,1,0,2,2,2,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,180181481,0.425260048696623,2,59,2,2,1,1,1,0,1,0,1,1,4,1,4,2,0,2,2,1,2,2,1,3,3,1,2,2,2,1,2,2,1,2,1,2,2,2,1,2,3,2,2,2,2,2,4,2,2,1,2,2,1,2,1,2,1,3,0,1,2,1,1,1,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,148504479,2.3763254760491,2,54,1,5,1,2,1,0,1,1,1,1,1,4,4,4,0,4,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,4,2,4,2,2,2,1,2,2,1,1,2,2,1,2,2,2,4,1,1,1,2,1,1,2,1,2,2,2,1,2
2024,"Sri Lanka","LKA","South Asia",17109247,113444976,1.63641027499186,2,22,2,5,1,2,1,0,1,1,0,1,1,4,4,4,1,4,3,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,6,2,3,2,1,1,4,2,1,2,2,2,2,1,2,2,2,6,1,1,1,1,1,1,1,1,2,2,2,1,1
2024,"Sri Lanka","LKA","South Asia",17109247,155870251,0.221250780421437,1,37,2,3,2,2,1,0,1,0,1,1,4,4,4,4,0,1,3,1,2,2,1,4,3,3,2,2,2,2,1,2,2,1,2,1,2,2,1,2,3,1,1,2,2,2,4,2,2,2,2,2,1,2,2,2,2,4,0,1,2,2,1,1,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,144414585,0.42004630599473,1,72,2,4,2,2,1,0,1,0,1,0,4,4,4,4,0,4,3,0,2,2,2,4,4,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,7,1,1,2,2,2,4,2,2,2,2,2,2,2,2,2,2,3,0,1,2,2,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,205645881,1.21718790059667,1,60,1,1,2,2,1,0,1,0,1,0,4,1,4,4,0,4,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,1,4,2,2,2,4,2,2,2,2,2,2,2,1,2,2,4,0,2,2,1,2,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,167832792,1.19922198658503,1,23,2,2,1,1,1,0,1,0,1,1,4,1,4,4,0,2,3,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,1,2,4,1,1,2,2,2,4,2,2,2,2,2,1,2,1,2,2,4,0,2,2,1,1,2,1,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,141867348,0.204555969809086,1,91,2,4,2,2,1,0,1,1,0,0,4,4,1,4,0,2,3,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,2,6,2,4,4,7,2,2,2,2,2,1,2,2,1,2,1,0,2,2,1,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,166813122,1.32205536272261,2,64,2,3,2,1,1,0,1,1,1,0,1,4,3,4,1,1,3,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,1,1,3,2,1,1,4,1,2,2,2,2,1,1,2,1,2,4,0,1,2,1,4,1,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,124757474,1.50441607325315,2,22,2,4,1,1,1,1,1,1,1,1,1,4,4,4,1,4,1,1,2,1,2,3,1,2,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,4,1,1,1,1,2,2,1,2,2,2,4,1,1,1,2,1,1,1,1,2,2,2,1,2
2024,"Sri Lanka","LKA","South Asia",17109247,158566776,0.183241410734857,1,66,2,4,2,2,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,2,1,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,1,1,2,2,2,5,2,2,2,2,2,2,2,2,2,2,3,0,2,2,1,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,129798603,1.99346251601598,2,18,2,4,2,2,0,0,0,0,0,1,4,4,4,4,0,4,3,0,2,2,2,3,4,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,4,2,2,2,2,2,2,2,2,2,2,5,1,1,1,2,1,1,1,1,1,2,2,1,2
2024,"Sri Lanka","LKA","South Asia",17109247,111400528,0.216061967814265,2,45,2,3,1,1,1,0,1,1,1,1,4,4,4,2,0,4,2,0,1,1,2,3,3,1,2,2,2,2,1,2,2,2,2,2,1,2,1,1,5,1,2,1,2,2,4,2,2,1,2,2,2,2,2,2,1,5,0,1,2,2,1,2,1,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,201696616,0.183241410734857,2,47,2,2,1,1,1,0,1,0,0,1,2,4,4,2,0,4,3,0,2,2,2,3,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,5,1,3,1,2,2,4,2,2,2,2,2,2,1,2,2,1,5,0,1,2,1,1,1,2,2,2,1,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,161177869,2.02878583031702,2,59,1,1,2,1,1,0,1,0,1,0,4,1,4,2,0,4,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,4,1,1,2,2,2,1,2,3,2,2,2,2,2,1,2,1,4,0,3,2,1,1,1,2,2,2,2,2,3,2
2024,"Sri Lanka","LKA","South Asia",17109247,133345075,1.5394191853819,2,62,2,3,1,1,1,0,1,0,0,0,4,4,4,4,0,4,3,0,2,2,2,6,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,1,2,2,2,4,2,2,2,2,2,2,2,2,2,2,3,0,1,2,1,2,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,188508606,0.540776758613164,2,70,2,4,2,2,1,0,1,0,0,1,4,4,1,4,0,2,3,1,2,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,4,2,2,2,4,2,2,2,2,2,1,2,2,1,2,4,0,1,2,1,1,1,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,164983767,1.47940786153556,2,49,2,2,2,1,0,0,0,0,1,0,4,4,4,4,0,2,3,0,2,2,2,3,4,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,6,1,4,2,2,2,4,2,2,2,2,2,1,2,2,2,2,5,1,1,1,1,1,1,1,2,2,2,2,1,2
